단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
145990,KR7145990008,삼양사,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,49350,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,23703,5000,20111205,10313,51567245000,12.0,,0,,N,N,Y,13668,827,1048,838,9.4,20240630.0,5089,,N,N,N
145995,KR7145991006,삼양사우,ST,0.0,0,5,0,Y,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,30450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,354,5000,20111205,370,1850350000,12.0,,1,,N,N,N,0,0,0,0,0.0,,112,,N,N,N
155660,KR7155660004,DSR,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19702,500,20130515,16000,8000000000,12.0,,0,,N,N,Y,1436,103,111,93,8.33,20240630.0,622,,N,N,N
161000,KR7161000005,애경케미칼,ST,2.0,0,8,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,10950,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,215039,500,20120917,48648,24324354500,12.0,,0,,N,N,Y,8568,117,63,13,0.32,20240630.0,5327,,N,N,N
161390,KR7161390000,한국타이어앤테크놀로지,ST,1.0,0,8,0,Y,N,N,8,Y,N,Y,,N,Y,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,41550,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,267923,500,20121004,123875,61937534500,12.0,,0,,N,Y,Y,44452,8188,9089,6836,13.52,20240630.0,51470,,N,N,N
161890,KR7161890009,한국콜마,ST,2.0,0,8,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,71800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,362277,500,20121019,23605,11802538500,12.0,,0,,N,Y,Y,12351,1042,795,572,11.75,20240630.0,16948,,N,N,N
163560,KR7163560006,동일고무벨트,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7510,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,33393,500,20121019,13900,6950000000,12.0,,0,,N,N,Y,1804,87,93,70,6.72,20240630.0,1043,,N,N,N
170900,KR7170900005,동아에스티,ST,2.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,74400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,22958,5000,20130408,8835,44176580000,12.0,,0,,N,N,Y,3277,-221,-192,-215,-2.55,20240630.0,6573,,N,N,N
175330,KR7175330000,JB금융지주,ST,2.0,0,21,0,N,N,N,6,N,N,Y,,N,N,N,N,N,Y,N,N,N,0,N,N,N,N,N,N,N,N,15470,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,788773,5000,20130718,195083,984914470000,12.0,,0,,N,Y,Y,23148,4868,4909,3768,14.7,20240630.0,30179,,N,N,N
178920,KR7178920005,PI첨단소재,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,20550,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,125843,500,20210809,29366,14683161000,12.0,,0,,N,Y,Y,2176,-39,-66,-18,-0.55,20231231.0,6034,,N,N,N
180640,KR7180640005,한진칼,ST,1.0,0,21,0,N,N,N,9,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,73700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,71785,2500,20130916,66762,166905697500,12.0,,0,,N,Y,Y,1400,274,3163,2484,17.13,20240630.0,49203,926,N,N,N
18064K,KR718064K016,한진칼우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,24000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,813,2500,20130916,536,1341915000,12.0,,9,,N,N,N,0,0,0,0,0.0,,128,,N,N,N
181710,KR7181710005,NHN,ST,2.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16920,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,176486,500,20130829,33766,18758957500,12.0,,0,,N,N,Y,12038,558,395,-2,0.34,20240630.0,5713,,N,N,N
183190,KR7183190008,아세아시멘트,ST,3.0,0,10,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,11070,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,45205,500,20131106,38501,19479045000,12.0,,0,,N,N,Y,5693,895,701,528,10.04,20240630.0,4262,,N,N,N
185750,KR7185750007,종근당,ST,2.0,0,9,0,Y,N,N,A,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,120300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,59315,2500,20131206,13174,32936050000,12.0,,0,,N,Y,Y,7583,667,720,817,18.7,20240630.0,15848,,N,N,N
192080,KR7192080000,더블유게임즈,ST,2.0,0,26,0,N,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,49450,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,75011,500,20190312,21495,10839825500,12.0,,0,,N,Y,Y,3236,1288,1583,1246,20.57,20240630.0,10629,,N,N,N
192400,KR7192400000,쿠쿠홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,23300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14346,100,20140806,35562,3556218500,12.0,,0,,N,N,Y,3915,437,815,661,12.08,20240630.0,8285,,N,N,N
192650,KR7192650000,드림텍,ST,2.0,0,13,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,8370,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,136339,100,20190314,68883,7177665700,12.0,,0,,N,Y,Y,5506,142,250,197,6.44,20240630.0,5765,,N,N,N
192820,KR7192820009,코스맥스,ST,2.0,0,8,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,125500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,142326,500,20140407,11349,5674754500,12.0,,0,,N,Y,Y,10783,922,856,549,27.14,20240630.0,14243,,N,N,N
194370,KR7194370003,제이에스코퍼레이션,ST,3.0,0,0,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14210,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,33220,100,20160204,13335,1333560100,12.0,,0,,N,N,Y,4361,454,671,489,30.46,20240630.0,1894,,N,N,N
195870,KR7195870001,해성디에스,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,26700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,112737,5000,20160624,17000,85000000000,12.0,,0,,N,Y,Y,3084,389,457,405,15.34,20240630.0,4539,,N,N,N
200880,KR7200880003,서연이화,ST,3.0,0,15,0,Y,N,N,0,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14060,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,154860,500,20140808,27028,13514218500,12.0,,0,,N,N,Y,19678,942,1115,861,17.11,20240630.0,3800,,N,N,N
204320,KR7204320006,HL만도,ST,2.0,0,15,0,Y,N,N,8,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,32500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,292664,1000,20141006,46957,46957120000,12.0,,0,,N,Y,Y,42547,1652,2653,1576,12.3,20240630.0,15261,,N,N,N
207940,KR7207940008,삼성바이오로직스,ST,1.0,0,9,0,Y,N,,A,Y,Y,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,1060000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,152366,2500,20161110,71174,177935000000,12.0,,0,,N,Y,Y,21038,6558,7050,4974,9.87,20240630.0,754444,511,N,N,N
210540,KR7210540001,디와이파워,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12510,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,22760,500,20150115,11041,5520854000,12.0,,0,,N,N,Y,2145,188,185,142,10.48,20240630.0,1381,,N,N,N
210980,KR7210980009,SK디앤디,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8590,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,148008,1000,20150623,18617,18617382000,12.0,,0,,N,N,Y,1225,16,66,118,3.62,20240630.0,1599,535,N,N,N
213500,KR7213500002,한솔제지,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9580,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,25685,5000,20150126,23800,119002880000,12.0,,0,,N,N,Y,10971,390,176,142,3.89,20240630.0,2280,,N,N,N
214320,KR7214320004,이노션,ST,2.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,19310,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,41314,500,20150717,40000,20000000000,12.0,,0,,N,N,Y,10096,671,810,562,10.5,20240630.0,7724,BH1,N,N,N
214330,KR7214330003,금호에이치티,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,575,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,194471,500,20151111,213914,109457065500,12.0,,0,,N,N,Y,2224,74,-72,-89,-5.75,20240630.0,1230,,N,N,N
214390,KR7214390007,경보제약,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,7440,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,20150629,23906,11953430000,12.0,,0,,N,N,Y,2164,55,22,30,2.06,20231231.0,1778,,N,N,N
214420,KR7214420002,토니모리,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,247150,200,20150710,24054,4810959800,12.0,,0,,N,N,Y,889,76,68,56,11.15,20240630.0,2217,,N,N,N
226320,KR7226320000,잇츠한불,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12030,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14583,500,20151228,21929,10964657500,12.0,,0,,N,N,Y,720,104,225,192,6.41,20240630.0,2638,,N,N,N
227840,KR7227840006,현대코퍼레이션홀딩스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10630,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3983,5000,20151023,9100,45504180000,12.0,,0,,N,N,Y,1011,93,257,225,16.34,20240630.0,967,,N,N,N
229640,KR7229640008,LS에코에너지,ST,2.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,25550,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,175727,500,20160922,30624,15312439500,12.0,,0,,N,N,Y,4125,244,277,210,24.86,20240630.0,7824,FN2,N,N,N
234080,KR7234080000,JW생명과학,ST,3.0,0,9,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,11170,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,909605,2500,20161027,15834,39586385000,12.0,,0,,N,N,Y,1097,170,150,118,14.61,20240630.0,1768,,N,N,N
241560,KR7241560002,두산밥캣,ST,1.0,0,12,0,Y,N,,2,Y,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,42550,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,896967,500,20161118,100249,50124583000,12.0,,0,,N,Y,Y,46312,5655,5402,3747,11.94,20240630.0,42656,391,N,N,N
241590,KR7241590009,화승엔터프라이즈,ST,3.0,0,0,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,7050,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,414232,500,20161004,60589,30294638000,12.0,,0,,N,N,Y,7370,241,80,51,1.89,20240630.0,4271,,N,N,N
244920,KR7244920005,에이플러스에셋,ST,3.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,4110,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,48318,500,20201120,22607,11303846500,12.0,,0,,N,N,Y,2364,161,177,144,16.92,20240630.0,929,,N,N,N
248070,KR7248070005,솔루엠,ST,2.0,0,13,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,20050,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,334996,500,20210202,50005,25002775500,12.0,,0,,N,Y,Y,7788,409,404,268,13.17,20240630.0,10026,,N,N,N
248170,KR7248170003,샘표식품,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,28000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6870,500,20160809,4568,2284143000,12.0,,0,,N,N,Y,2004,-4,19,24,2.03,20240630.0,1279,,N,N,N
249420,KR7249420001,일동제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,105162,1000,20160831,28062,28062501000,12.0,,0,,N,N,Y,3032,11,6,-61,-4.89,20240630.0,3942,,N,N,N
251270,KR7251270005,넷마블,ST,1.0,0,26,0,N,N,,B,Y,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,58600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,201096,100,20170512,85953,8595350200,12.0,,0,,N,Y,Y,13675,1149,2182,1524,6.58,20240630.0,50368,LB6,N,N,N
259960,KR7259960003,크래프톤,ST,1.0,0,26,0,N,N,,B,Y,Y,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,341000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,138252,100,20210810,47897,4924924000,12.0,,0,,N,Y,Y,13729,6426,9234,6900,23.76,20240630.0,163328,,N,N,N
264900,KR7264900002,크라운제과,ST,3.0,0,5,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,8540,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8073,200,20170411,12523,2504770000,12.0,,0,,N,N,Y,4347,284,295,235,11.81,20231231.0,1069,,N,N,N
26490K,KR726490K013,크라운제과우,ST,0.0,0,5,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,9820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,638,200,20170411,773,154712000,12.0,,2,,N,N,N,0,0,0,0,0.0,,75,,N,N,N
267250,KR7267250009,HD현대,ST,1.0,0,21,0,N,N,,4,Y,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,82700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,296703,1000,20170510,78993,81433085000,12.0,,0,,N,Y,Y,340693,16735,13087,10524,8.53,20240630.0,65327,IC5,N,N,N
267260,KR7267260008,HD현대일렉트릭,ST,1.0,0,13,0,Y,N,,2,N,N,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,334000,1,1,N,N,N,1,Y,N,N,0,0,0,100,N,90,1033445,5000,20170510,36047,180235675000,12.0,,0,,N,Y,Y,17179,3388,3322,2546,43.81,20240630.0,120397,IC5,N,N,N
267270,KR7267270007,HD현대건설기계,ST,2.0,0,12,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,48900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,174726,5000,20170510,18305,94235480000,12.0,,0,,N,Y,Y,18321,1122,986,764,9.44,20240630.0,8951,IC5,N,N,N
267290,KR7267290005,경동도시가스,ST,3.0,0,17,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,19000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4176,2500,20170512,5895,14738515000,12.0,,0,,N,N,Y,9989,203,257,199,9.27,20240630.0,1120,,N,N,N
267850,KR7267850006,아시아나IDT,ST,3.0,0,26,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,15030,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8197,500,20181123,11100,5550000000,12.0,,0,,N,N,Y,1884,91,131,110,6.75,20231231.0,1668,183,N,N,N
268280,KR7268280005,미원에스씨,ST,2.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,133900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,470,500,20170522,5000,2633945500,12.0,,0,,N,N,Y,2543,293,358,288,15.11,20240630.0,6695,,N,N,N
271560,KR7271560005,오리온,ST,1.0,0,5,0,Y,N,,7,Y,N,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,90700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,138984,500,20170707,39536,19768066000,12.0,,0,,N,Y,Y,14677,2468,2408,1759,11.53,20240630.0,35859,,N,N,N
271940,KR7271940009,일진하이솔루스,ST,2.0,0,15,0,Y,N,,8,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,21750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,28451,500,20210901,36313,18156595000,12.0,,0,,N,N,Y,787,-98,13,14,0.45,20231231.0,7898,,N,N,N
271980,KR7271980005,제일약품,ST,3.0,0,9,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,14840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35745,500,20170717,14704,7352436000,12.0,,0,,N,N,Y,3436,-173,-258,-309,-35.46,20240630.0,2182,,N,N,N
272210,KR7272210006,한화시스템,ST,2.0,0,13,0,Y,N,,9,N,N,Y,,Y,N,,,,,N,,,0,,,N,,,,,,19040,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1779256,5000,20191113,188919,944596945000,12.0,,0,,N,Y,Y,12317,1191,694,774,7.41,20240630.0,35970,913,N,N,N
272450,KR7272450008,진에어,ST,2.0,0,19,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,10350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,104435,1000,20171208,52200,52200000000,12.0,,0,,N,N,Y,12772,1822,1739,1339,112.52,20231231.0,5402,926,N,N,N
272550,KR7272550005,삼양패키징,ST,3.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,17400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,15914,5000,20171129,15788,78943355000,12.0,,0,,N,N,Y,2297,219,199,156,8.29,20240630.0,2747,,N,N,N
278470,KR7278470000,에이피알,ST,2.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,284500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,234748,500,20240227,7620,3810089000,12.0,,0,,N,N,Y,3044,558,592,482,38.12,20240630.0,21679,,N,N,N
280360,KR7280360009,롯데웰푸드,ST,2.0,0,5,0,Y,N,,7,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,140800,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,9476,500,20171030,9434,4717287000,12.0,,0,,N,Y,Y,19952,1006,876,608,6.08,20240630.0,13283,283,N,N,N
281820,KR7281820001,케이씨텍,ST,2.0,0,14,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,31400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,51852,500,20171205,20861,10430778000,12.0,,0,,N,N,Y,2869,327,429,317,7.22,20231231.0,6550,,N,N,N
282330,KR7282330000,BGF리테일,ST,2.0,0,16,0,N,N,,7,Y,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,119000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,56544,1000,20171208,17283,17283906000,12.0,,0,,N,Y,Y,41567,1088,1048,819,15.16,20240630.0,20567,,N,N,N
282690,KR7282690007,동아타이어,ST,3.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,13500,1,1,Y,N,N,0,N,N,N,0,0,0,60,Y,90,0,500,20171129,13733,6866507500,12.0,,0,,N,N,Y,881,80,87,69,3.59,20240630.0,1853,,N,N,N
284740,KR7284740008,쿠쿠홈시스,ST,3.0,0,26,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,21850,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,20413,100,20180111,22437,2243733000,12.0,,0,,N,N,Y,5061,667,990,770,16.42,20240630.0,4902,,N,N,N
285130,KR7285130001,SK케미칼,ST,2.0,0,8,0,Y,N,,4,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,48200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,169633,5000,20180105,17253,88216360000,12.0,,0,,N,Y,Y,7949,-38,-33,-33,0.43,20240630.0,8316,535,N,N,N
28513K,KR728513K010,SK케미칼우,ST,0.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,23000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2786,5000,20180105,2115,10577145000,12.0,,9,,N,N,N,0,0,0,0,0.0,,486,,N,N,N
286940,KR7286940002,롯데이노베이트,ST,3.0,0,26,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,23850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,39972,5000,20180727,15129,75646835000,12.0,,0,,N,N,Y,5631,148,125,77,4.84,20240630.0,3608,283,N,N,N
293480,KR7293480000,하나제약,ST,3.0,0,9,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,11460,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,20480,500,20181002,17772,8886473000,12.0,,0,,N,N,Y,2245,270,279,223,8.17,20231231.0,2036,,N,N,N
294870,KR7294870001,HDC현대산업개발,ST,2.0,0,18,0,N,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,24850,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,732484,5000,20180612,65907,329536650000,12.0,,0,,N,Y,Y,20426,954,1086,779,5.15,20240630.0,16377,HDC,N,N,N
298000,KR7298000001,효성화학,ST,3.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,42100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1986,5000,20180713,3791,18959055000,12.0,,0,,N,N,Y,14648,-855,-1781,-1640,-1028.37,20240630.0,1596,971,N,N,N
298020,KR7298020009,효성티앤씨,ST,2.0,0,8,0,Y,N,,4,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,265000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14371,5000,20180713,4327,21638410000,12.0,,0,,N,Y,Y,38621,1607,1198,1079,13.39,20240630.0,11468,971,N,N,N
298040,KR7298040007,효성중공업,ST,2.0,0,13,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,315000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,117624,5000,20180713,9324,46622740000,12.0,,0,,N,Y,Y,21783,1188,673,544,10.5,20240630.0,29372,971,N,N,N
298050,KR7298050006,효성첨단소재,ST,2.0,0,8,0,Y,N,,4,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,272000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,17087,5000,20180713,4479,22399740000,12.0,,0,,N,Y,Y,16773,1295,778,521,11.41,20240630.0,12185,971,N,N,N
298690,KR7298690009,에어부산,ST,3.0,0,19,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,2390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54699,1000,20181227,116640,116640000000,12.0,,0,,N,N,Y,8904,1598,1077,1041,66.45,20231231.0,2787,183,N,N,N
300720,KR7300720000,한일시멘트,ST,2.0,0,10,0,Y,N,,1,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,14140,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,80292,500,20180806,69261,34630770000,12.0,,0,,N,N,Y,9098,1626,1601,1291,14.97,20240630.0,9793,,N,N,N
302440,KR7302440003,SK바이오사이언스,ST,1.0,0,9,0,Y,N,,A,Y,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,54300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,143063,500,20210318,76827,38413875000,12.0,,0,,N,Y,Y,490,-480,-367,-251,-2.92,20240630.0,41717,535,N,N,N
306200,KR7306200007,세아제강,ST,3.0,0,11,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,112400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6875,5000,20181005,2836,14181500000,12.0,,0,,N,N,Y,18609,2319,2427,1888,20.68,20231231.0,3188,474,N,N,N
307950,KR7307950006,현대오토에버,ST,1.0,0,26,0,N,N,,0,N,N,Y,,N,Y,,,,,N,,,0,,,N,,,,,,165300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,106855,500,20190328,27423,13711991000,12.0,,0,,N,Y,Y,16494,993,1065,787,9.61,20240630.0,45331,BH1,N,N,N
308170,KR7308170000,씨티알모빌리티,ST,3.0,0,15,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,6040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4126,500,20191125,8610,4305000000,12.0,,0,,N,N,Y,2213,16,4,-17,-4.03,20240630.0,520,,N,N,N
316140,KR7316140003,우리금융지주,ST,1.0,0,21,0,N,N,,6,Y,Y,Y,,Y,Y,,,,,N,,,0,,,N,,,,,,15650,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,2698296,5000,20190213,742591,3802676300000,12.0,,0,,N,Y,Y,237112,24040,23909,18004,10.78,20240630.0,116215,,N,N,N
