단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,벤처기업,저유동성,KRX,ETP,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,투자주의,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,KOSDAQ150,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
309960,KR7309960003,LB인베스트먼트,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4125,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,47323,1000,20230329,23217,23217239000,12,,0,,N,N,108,28,29,23,4,20240630.0,957,,N,N,N
310200,KR7310200001,애니플러스,ST,3.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3150,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,122263,100,20181221,45520,4552097900,12,,0,,N,N,601,133,89,70,12,20240630.0,1433,,N,N,N
310210,KR7310210000,보로노이,ST,1.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,95900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,510373,500,20220624,18093,9046915000,12,,0,,N,N,0,-163,-143,-143,-38,20240630.0,17351,,N,N,N
310870,KR7310870001,디와이씨,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1124,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15791,100,20181220,20687,2068727100,12,,0,,N,N,532,39,9,6,3,20240630.0,232,,N,N,N
311320,KR7311320006,지오엘리먼트,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6960,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,15044,500,20211111,12614,6307280000,12,,0,,N,N,205,30,32,26,11,20240630.0,877,,N,N,N
311390,KR7311390009,네오크레마,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30459,500,20190822,10979,5489573500,12,,0,,N,N,117,-4,17,17,7,20240630.0,722,,N,N,N
311690,KR7311690002,CJ 바이오사이언스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6414,500,20191226,9112,4556251000,12,,0,,N,N,18,-159,-151,-151,-47,20240630.0,1093,720,N,N,N
312610,KR7312610009,에이에프더블류,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1797,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6112,500,20190701,20256,10128444000,12,,0,,N,N,68,-41,-30,-30,-5,20231231.0,364,,N,N,N
313760,KR7313760001,캐리,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,6090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44137,500,20190725,7288,3644440500,12,,0,,N,N,170,-136,-176,-176,-82,20231231.0,443,,N,N,N
314130,KR7314130006,지놈앤컴퍼니,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,136735,500,20201223,30570,15285436000,12,,0,,N,N,159,-110,-88,-78,-22,20240630.0,1158,,N,N,N
314140,KR7314140005,알피바이오,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11781,500,20220929,8666,4333180500,12,,0,,N,N,1510,66,57,54,6,20231231.0,558,,N,N,N
314930,KR7314930009,바이오다인,ST,2.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,98753,500,20210317,29764,14882051500,12,,0,,N,N,41,-21,-12,-10,-2,20231231.0,4324,,N,N,N
315640,KR7315640003,딥노이드,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,277726,500,20210817,22421,11210634000,12,,0,,N,N,19,-67,-67,-67,-36,20231231.0,1235,,N,N,N
317120,KR7317120004,라닉스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,189318,500,20190918,9660,4906920000,12,,0,,N,N,39,-28,-35,-35,-77,20240630.0,379,,N,N,N
317240,KR7317240000,TS트릴리온,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,279,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20190429,107240,10724092200,12,,0,,N,N,151,3,-10,-10,-7,20240630.0,299,,N,N,N
317330,KR7317330009,덕산테코피아,ST,1.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,42500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,291193,500,20190802,20459,10229692000,12,,0,,N,N,533,-108,-507,-514,-38,20240630.0,8695,,N,N,N
317530,KR7317530004,캐리소프트,ST,3.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,31406,500,20191029,6971,3485598000,12,,0,,N,N,28,-21,-19,-19,-71,20240630.0,248,,N,N,N
317690,KR7317690006,퀀타매트릭스,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11960,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4468365,500,20201209,16537,8268705500,12,,0,,N,N,14,-84,-70,-69,-95,20240630.0,1977,,N,N,N
317770,KR7317770006,엑스페릭스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,136163,500,20190801,22938,11469453000,12,,0,,N,N,48,-20,-40,-34,-12,20240630.0,699,,N,N,N
317830,KR7317830008,에스피시스템스,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24955,100,20190814,10773,1077381800,12,,0,,N,N,337,-20,-15,-15,-4,20240630.0,592,,N,N,N
317850,KR7317850006,대모,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,168107,500,20190724,8324,4162210000,12,,0,,N,N,214,2,6,2,1,20240630.0,789,,N,N,N
317870,KR7317870004,엔바이오니아,ST,3.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,18790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23967,500,20191024,8506,4253375000,12,,0,,N,N,81,-1,-3,-3,-2,20240630.0,1598,,N,N,N
318000,KR7318000007,KBG,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,115605,200,20190801,8740,1748044600,12,,0,,N,N,216,43,56,46,12,20231231.0,537,,N,N,N
318010,KR7318010006,팜스빌,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6687,500,20191022,7929,3964669000,12,,0,,N,N,89,1,6,4,1,20240630.0,428,,N,N,N
318020,KR7318020005,포인트모바일,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18306,100,20201203,12662,1266227200,12,,0,,N,N,335,1,-14,-12,-5,20240630.0,493,,N,N,N
318160,KR7318160009,셀바이오휴먼텍,ST,3.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3265,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13990,500,20230420,9260,4630450500,12,,0,,N,N,131,16,20,15,7,20240630.0,302,,N,N,N
318410,KR7318410008,비비씨,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14281,500,20200921,5555,2777621500,12,,0,,N,N,310,17,15,12,4,20240630.0,507,,N,N,N
319400,KR7319400008,현대무벡스,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2975,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,193126,100,20190508,117741,11774105800,12,,0,,N,N,1335,90,89,62,8,20240630.0,3502,,N,N,N
319660,KR7319660007,피에스케이,ST,1.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,21600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,759908,500,20190510,28966,14624188500,12,,0,,N,N,1749,441,505,403,20,20240630.0,6256,,N,N,N
320000,KR7320000003,한울반도체,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2645,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,224386,100,20190918,27965,2796562700,12,,0,,N,N,160,4,18,16,7,20231231.0,739,,N,N,N
321260,KR7321260002,프로이천,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2215,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,59132,100,20190531,28192,2819208400,12,,0,,N,N,226,15,46,39,20,20240630.0,624,,N,N,N
321370,KR7321370009,센서뷰,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1491083,500,20230719,26343,13171872500,12,,0,,N,N,80,-75,-78,-78,-127,20240630.0,787,,N,N,N
321550,KR7321550006,티움바이오,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,105419,500,20191122,26025,13012746500,12,,0,,N,N,42,-91,-216,-216,-66,20240630.0,1647,,N,N,N
321820,KR7321820003,아티스트유나이티드,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15170,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,189615,500,20210203,13366,6683230000,12,,0,,N,N,132,-16,-10,-10,-6,20240630.0,2027,,N,N,N
322180,KR7322180001,티라유텍,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33325,100,20191031,16519,1655175000,12,,0,,N,N,293,-37,-37,-39,-51,20240630.0,859,,N,N,N
322310,KR7322310004,오로스테크놀로지,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,68979,500,20210224,9366,4683271000,12,,0,,N,N,158,-65,-59,-57,-19,20240630.0,1526,,N,N,N
322510,KR7322510009,제이엘케이,ST,2.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,467457,100,20191211,16195,1619571200,12,,0,,N,N,4,-67,-72,-72,-161,20240630.0,2097,,N,N,N
322780,KR7322780008,코퍼스코리아,ST,3.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,745,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,225164,100,20190531,37932,3793261300,12,,0,,N,N,246,-128,-130,-102,-40,20240630.0,282,,N,N,N
323230,KR7323230003,엠에프엠코리아,ST,3.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,161,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20190619,43274,4327449200,12,,0,,N,N,263,-137,-118,-116,-142,20240630.0,69,,N,N,N
323280,KR7323280008,태성,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,643686,100,20190624,25820,2582073000,12,,0,,N,N,323,48,52,37,21,20240630.0,4466,,N,N,N
323350,KR7323350009,다원넥스뷰,ST,0.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22235,100,20240611,7596,759611100,12,,0,,N,N,107,-6,1,1,-36100000,20231231.0,577,,N,N,N
323990,KR7323990002,박셀바이오,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,14490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,94747,500,20200922,22993,11496600000,12,,0,,N,N,0,-115,-103,-103,-19,20231231.0,3331,,N,N,N
327260,KR7327260006,RF머트리얼즈,ST,3.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23855,500,20191224,8433,4216615500,12,,0,,N,N,219,-9,-6,-5,-5,20240630.0,552,,N,N,N
328130,KR7328130000,루닛,ST,1.0,0,1009,1022,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,43900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,715610,500,20220721,28873,14436576000,12,,0,,N,Y,174,-327,24,27,2,20240630.0,12675,,N,N,N
328380,KR7328380001,솔트웨어,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,912,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49499,100,20190820,34262,3426277800,12,,0,,N,N,493,-1,6,8,4,20231231.0,312,,N,N,N
330350,KR7330350000,위더스제약,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25942,200,20200703,13202,2640427800,12,,0,,N,N,801,79,91,80,9,20231231.0,980,,N,N,N
330730,KR7330730003,스톤브릿지벤처스,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3755,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6360900,500,20220225,18150,9075415000,12,,0,,N,N,190,64,69,62,7,20231231.0,681,,N,N,N
330860,KR7330860008,네패스아크,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12890,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,47169,500,20201117,12184,6092022500,12,,0,,N,N,1261,-69,-319,-303,-13,20231231.0,1570,,N,N,N
331380,KR7331380006,포커스에이치엔에스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3865,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,189577,100,20191002,19425,1942594000,12,,0,,N,N,595,26,26,25,11,20231231.0,750,,N,N,N
331520,KR7331520007,밸로프,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,753,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50473,100,20191029,50864,5086439000,12,,0,,N,N,178,5,28,23,15,20240630.0,383,,N,N,N
331920,KR7331920009,셀레믹스,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,201693,500,20200821,8164,4082074000,12,,0,,N,N,33,-13,120,120,110,20240630.0,371,,N,N,N
332290,KR7332290006,누보,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1201,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34807,100,20191011,33384,3338480300,12,,0,,N,N,538,29,25,19,16,20240630.0,400,,N,N,N
332370,KR7332370006,아이디피,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,31900,500,20200824,13273,6636863000,12,,0,,N,N,214,48,63,52,18,20240630.0,496,,N,N,N
332570,KR7332570001,와이팜,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2715,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,65304,500,20200731,42233,21605206500,12,,0,,N,N,587,97,-34,-17,-4,20240630.0,1146,,N,N,N
333050,KR7333050003,모코엠시스,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28471,100,20191031,24444,2444432600,12,,0,,N,N,246,7,13,11,5,20231231.0,312,,N,N,N
333430,KR7333430007,일승,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,64468,100,20191106,30726,3072674700,12,,0,,N,N,214,10,12,-12,-11,20240630.0,921,,N,N,N
333620,KR7333620003,엔시스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,69022,100,20210401,10556,1055634400,12,,0,,N,N,310,68,73,59,20,20240630.0,1145,,N,N,N
334970,KR7334970001,프레스티지바이오로직스,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1072249,500,20210311,61501,30750734500,6,,0,,N,N,17,-221,-180,-180,-17,20230630.0,4059,,N,N,N
335810,KR7335810008,프리시젼바이오,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13423,500,20201222,11614,5807263000,12,,0,,N,N,93,-32,-33,-31,-20,20240630.0,371,,N,N,N
335870,KR7335870002,윙스풋,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1210,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8629,100,20191209,16681,1668142200,12,,0,,N,N,516,40,39,33,12,20231231.0,201,,N,N,N
335890,KR7335890000,비올,ST,2.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,806280,100,20191203,58419,5841912500,12,,0,,N,N,425,223,261,216,45,20231231.0,5316,,N,N,N
336060,KR7336060009,웨이버스,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3034735,100,20191128,48155,4815520000,12,,0,,N,N,210,-2,7,4,2,20240630.0,823,,N,N,N
336570,KR7336570007,원텍,ST,2.0,0,1009,1029,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,7130,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1011994,100,20191219,89340,8934061900,12,,0,,N,Y,516,137,146,103,20,20240630.0,6369,,N,N,N
337930,KR7337930002,브랜드엑스코퍼레이션,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10580,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1174550,500,20200813,29311,14808687000,12,,0,,N,N,1295,158,156,118,24,20240630.0,3101,,N,N,N
338220,KR7338220007,뷰노,ST,2.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,34750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,417480,100,20210226,13888,1388821700,12,,0,,N,N,119,-70,-71,-71,-201,20240630.0,4826,,N,N,N
338840,KR7338840002,와이바이오로직스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1383559,500,20231205,14769,7384758000,12,,0,,N,N,35,-101,-209,-209,-117,20231231.0,1733,,N,N,N
339950,KR7339950008,아이비김영,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1734,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,39684,100,20191224,44946,4494665500,12,,0,,N,N,441,23,12,5,3,20240630.0,779,,N,N,N
340360,KR7340360007,다보링크,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2640,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8081080,100,20191219,43388,4338821200,12,,0,,N,N,754,-9,-14,-18,-10,20231231.0,1145,,N,N,N
340440,KR7340440007,세림B&G,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1289,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19606,100,20191227,28378,2837836400,12,,0,,N,N,582,43,46,38,12,20231231.0,365,,N,N,N
340570,KR7340570001,티앤엘,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,70500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,172951,500,20201120,8128,4464000000,12,,0,,N,N,797,280,306,244,35,20240630.0,5730,,N,N,N
340810,KR7340810001,씨유박스,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33490,500,20230519,10597,5323930500,12,,0,,N,N,54,-68,-60,-60,-67,20240630.0,353,,N,N,N
340930,KR7340930007,유일에너테크,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2795,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,164666,500,20210225,34204,17102225000,12,,0,,N,N,347,-36,-39,-39,-12,20240630.0,956,,N,N,N
344860,KR7344860002,이노진,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1876,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10996,100,20230220,12030,1203000000,12,,0,,N,N,101,12,17,14,12,20231231.0,225,,N,N,N
347000,KR7347000002,센코,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2325,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,158160,500,20201029,33004,16899988000,12,,0,,N,N,153,5,4,4,2,20240630.0,767,,N,N,N
347700,KR7347700007,라이프시맨틱스,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90860,500,20210323,16662,8331008500,12,,0,,N,N,47,-60,-59,-59,-169,20240630.0,456,,N,N,N
347740,KR7347740003,피엔케이피부임상연구센타,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2640,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,107481,500,20200909,30010,15005288000,12,,0,,N,N,80,11,28,23,6,20240630.0,792,,N,N,N
347770,KR7347770000,핌스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28221,500,20200918,22857,11528271000,12,,0,,N,N,309,-20,-16,-18,-6,20240630.0,595,,N,N,N
347850,KR7347850000,디앤디파마텍,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,39300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,675690,500,20240502,10538,5269364500,12,,0,,N,N,44,-112,-119,-115,-37,20240630.0,4141,,N,N,N
347860,KR7347860009,알체라,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,2515,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,85824,500,20201221,22019,11009834000,12,,0,,N,N,57,-86,-96,-96,-396,20240630.0,553,,N,N,N
347890,KR7347890006,엠투아이,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5840,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14701,100,20200729,16913,1691320400,12,,0,,N,N,330,56,68,63,9,20231231.0,987,,N,N,N
348030,KR7348030008,모비릭스,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4725,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7084,100,20210128,9603,960380000,12,,0,,N,N,300,-48,-22,-21,-6,20240630.0,453,,N,N,N
348080,KR7348080003,큐라티스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,949,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,466728,500,20230615,42152,21076005000,12,,0,,N,N,10,-172,-158,-158,-231,20231231.0,400,,N,N,N
348150,KR7348150004,고바이오랩,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66119,500,20201118,19373,9686925000,12,,0,,N,N,338,-40,-19,-23,-11,20240630.0,1278,,N,N,N
348210,KR7348210006,넥스틴,ST,2.0,0,1009,1027,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,43150,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,47596,500,20201008,10437,5218625000,12,,0,,N,Y,483,188,203,161,24,20240630.0,4503,,N,N,N
348340,KR7348340001,뉴로메카,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,23000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27472,500,20221104,10549,5274585000,12,,0,,N,N,110,-96,-59,-59,-56,20240630.0,2426,,N,N,N
348350,KR7348350000,위드텍,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20993,500,20201030,10183,5091800000,12,,0,,N,N,165,-2,38,38,6,20240630.0,875,,N,N,N
348370,KR7348370008,엔켐,ST,1.0,0,1009,1023,,N,Y,,Y,,,,,N,,,0,,,N,,,,,Y,179000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,195901,500,20211101,20786,10393461500,12,,0,,N,Y,1865,-112,-3251,-3107,-175,20240630.0,37208,,N,N,N
351320,KR7351320007,에스에이티이엔지,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1829,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,132104,100,20200622,22015,2201588600,12,,0,,N,N,60,-40,-40,-38,-36,20240630.0,402,,N,N,N
351330,KR7351330006,이삭엔지니어링,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8830,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42710,500,20210421,8288,4144260000,12,,0,,N,N,253,-25,-25,-26,-11,20240630.0,731,,N,N,N
352090,KR7352090005,스톰테크,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3815,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17770,100,20231120,13436,1343649900,12,,0,,N,N,552,117,120,98,17,20231231.0,512,,N,N,N
352480,KR7352480008,씨앤씨인터내셔널,ST,1.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,92400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,62637,100,20210517,10013,1001394100,12,,0,,N,N,1525,218,368,291,31,20240630.0,9252,,N,N,N
352700,KR7352700009,씨앤투스,ST,3.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2975,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25169,500,20210128,27276,14336649500,12,,0,,N,N,379,15,21,18,2,20240630.0,811,,N,N,N
